transaction_id,client_id,account_id,amount,currency,transaction_ts
7439981,542806,5801355,-797.06,USD,2026-12-03T00:00:00
6630461,549764,9200207,1574.86,CAD,2026-12-03T00:00:00
6002966,733765,1414590,4444.19,USD,2026-12-03T00:00:00
4196033,436947,2672086,3543.12,CAD,2026-12-03T00:00:00
2268552,919367,6620761,416.58,CAD,2026-12-03T00:00:00
8375367,845278,9839017,-4814.26,USD,2026-12-03T00:00:00
4285649,933610,2657769,3307.19,CAD,2026-12-03T00:00:00
8690421,254058,4374213,481.34,CAD,2026-12-03T00:00:00
6596244,110804,1457631,-3758.11,USD,2026-12-03T00:00:00
8089377,715922,9409007,-1201.62,USD,2026-12-03T00:00:00
7840571,420709,4033480,-4826.07,USD,2026-12-03T00:00:00
5781358,960696,8278297,-3636.91,USD,2026-12-03T00:00:00
3056686,699193,9672731,1301.19,CAD,2026-12-03T00:00:00
1536505,653281,3886787,-2918.25,CAD,2026-12-03T00:00:00
7748649,120949,6515818,4065.09,USD,2026-12-03T00:00:00
2803839,339630,2937444,4280.85,CAD,2026-12-03T00:00:00
1614008,126485,9195335,-1968.36,CAD,2026-12-03T00:00:00
4095460,651694,3580320,-2336.95,USD,2026-12-03T00:00:00
7537703,955887,8250146,110.32,CAD,2026-12-03T00:00:00
5817812,647257,6025444,-855.94,USD,2026-12-03T00:00:00
7267308,727101,6434514,-2941.43,USD,2026-12-03T00:00:00
8472072,495364,9168554,-464.68,CAD,2026-12-03T00:00:00
4734541,796158,8453226,1951.35,USD,2026-12-03T00:00:00
3612985,302725,9791312,-787.86,CAD,2026-12-03T00:00:00
7442575,633109,8621575,-1076.8,USD,2026-12-03T00:00:00
2006734,620082,7945997,3646.82,USD,2026-12-03T00:00:00
9308905,314244,2673963,4195.48,USD,2026-12-03T00:00:00
1235104,789283,9351224,3705.56,USD,2026-12-03T00:00:00
8391333,337962,5431637,-1582.6,CAD,2026-12-03T00:00:00
5271453,360504,4665488,-2828.63,USD,2026-12-03T00:00:00
7748395,273378,8155999,2254.95,CAD,2026-12-03T00:00:00
9393693,588270,4707831,1348.85,CAD,2026-12-03T00:00:00
8814291,535801,9248425,1960.11,USD,2026-12-03T00:00:00
3273873,935654,8751711,1993.54,USD,2026-12-03T00:00:00
5957731,354480,7056579,-1763.14,CAD,2026-12-03T00:00:00
3278455,287560,5441108,2378.07,CAD,2026-12-03T00:00:00
4559106,932760,8808691,-3137.31,CAD,2026-12-03T00:00:00
3146526,302989,2661066,3259.26,USD,2026-12-03T00:00:00
2589838,451605,9834668,-848.06,USD,2026-12-03T00:00:00
6335080,576354,4309822,-579.21,USD,2026-12-03T00:00:00
5137401,220003,8515162,848.8,USD,2026-12-03T00:00:00
2449920,500829,6115941,-3978.48,CAD,2026-12-03T00:00:00
2987170,519945,9784968,-856.87,CAD,2026-12-03T00:00:00
3080979,661310,8500276,916.95,USD,2026-12-03T00:00:00
5606104,535521,3487831,4195.48,CAD,2026-12-03T00:00:00
8982980,579254,8247026,-2713.17,USD,2026-12-03T00:00:00
3182530,365245,9786291,-4444.65,CAD,2026-12-03T00:00:00
2483315,104005,6244232,3338.86,CAD,2026-12-03T00:00:00
5014947,358748,4698489,4206.94,USD,2026-12-03T00:00:00
9821156,321533,2650705,-4007.08,CAD,2026-12-03T00:00:00
1581173,682690,6195860,-639.68,CAD,2026-12-03T00:00:00
2903122,237557,5727211,-4296.26,CAD,2026-12-03T00:00:00
3837516,760377,9730966,130.87,CAD,2026-12-03T00:00:00
6934925,794913,5720424,-1958.55,USD,2026-12-03T00:00:00
8483390,124319,3207579,3101.49,USD,2026-12-03T00:00:00
8776308,209263,6042410,3125.37,USD,2026-12-03T00:00:00
4193142,666922,3381661,2607.02,CAD,2026-12-03T00:00:00
7947257,647409,6240157,1285.02,USD,2026-12-03T00:00:00
3103702,105282,8033312,-535.4,CAD,2026-12-03T00:00:00
3053510,227153,1930753,3628.62,USD,2026-12-03T00:00:00
2455477,414408,8561805,1398.79,CAD,2026-12-03T00:00:00
3899673,404257,1135727,-1883.17,USD,2026-12-03T00:00:00
2711542,330663,1269018,-2874.06,USD,2026-12-03T00:00:00
7970581,417183,7836968,4382.45,CAD,2026-12-03T00:00:00
2597656,406846,8784880,-4598.36,USD,2026-12-03T00:00:00
1431171,197231,1675776,574.58,CAD,2026-12-03T00:00:00
9567306,266980,3155399,3209.48,USD,2026-12-03T00:00:00
8650761,328891,7128171,-702.98,USD,2026-12-03T00:00:00
3523817,258654,9291093,-397.45,USD,2026-12-03T00:00:00
3294598,853187,9020134,-1219.33,USD,2026-12-03T00:00:00
8508181,864428,1149576,3311.65,CAD,2026-12-03T00:00:00
5156789,107748,4279861,4605.83,CAD,2026-12-03T00:00:00
5803669,885164,6790906,3155.38,CAD,2026-12-03T00:00:00
9392550,911791,9948428,1713.25,USD,2026-12-03T00:00:00
5350941,891991,7498604,2951.45,CAD,2026-12-03T00:00:00
6567316,608177,3174798,-2958.71,CAD,2026-12-03T00:00:00
8519186,697651,6904782,-152.14,USD,2026-12-03T00:00:00
1888963,822995,4056731,3752.72,USD,2026-12-03T00:00:00
1912193,104215,4806382,-3537.26,CAD,2026-12-03T00:00:00
