transaction_id,client_id,account_id,amount,currency,transaction_ts
3242413,402012,1048814,-4244.87,CAD,2026-12-07T00:00:00
9543651,159825,5198924,-2211.86,CAD,2026-12-07T00:00:00
8900525,434258,6818235,-2634.94,USD,2026-12-07T00:00:00
8415550,212665,4357559,-1331.63,CAD,2026-12-07T00:00:00
4658823,900990,2217273,2452.03,USD,2026-12-07T00:00:00
9233189,205679,8566593,-4890.91,USD,2026-12-07T00:00:00
8567088,461989,6581838,-3317.59,USD,2026-12-07T00:00:00
1535086,336317,2976654,33.79,CAD,2026-12-07T00:00:00
3724121,228398,6703276,702.72,CAD,2026-12-07T00:00:00
6967842,504611,6644450,2766.73,CAD,2026-12-07T00:00:00
7273465,817139,5105104,2532.51,USD,2026-12-07T00:00:00
3462746,385332,1151724,-961.64,CAD,2026-12-07T00:00:00
7189501,198742,7628263,2744.09,CAD,2026-12-07T00:00:00
4156725,298555,4144234,1009.36,CAD,2026-12-07T00:00:00
4976690,962354,1126466,-3500.91,CAD,2026-12-07T00:00:00
4804675,604861,5113489,-3492.37,USD,2026-12-07T00:00:00
5555225,702467,1107154,-3619.8,CAD,2026-12-07T00:00:00
5425108,545932,5342860,-1856.17,CAD,2026-12-07T00:00:00
9162619,350286,7486206,2805.48,CAD,2026-12-07T00:00:00
2481955,821561,1272334,-2240.81,CAD,2026-12-07T00:00:00
4935023,445464,9422615,-1520.66,CAD,2026-12-07T00:00:00
4014841,329260,7895286,-888.84,CAD,2026-12-07T00:00:00
6451069,867904,1139814,-2765.05,CAD,2026-12-07T00:00:00
3694080,628357,2980175,-3702.56,CAD,2026-12-07T00:00:00
5580531,902636,4922239,4127.04,USD,2026-12-07T00:00:00
1368550,786225,1084848,3388.96,USD,2026-12-07T00:00:00
7508919,834461,7895137,-1267.29,CAD,2026-12-07T00:00:00
7767193,852847,6387055,1079.2,USD,2026-12-07T00:00:00
7225305,422227,5879296,-1116.27,USD,2026-12-07T00:00:00
7512071,489558,6039436,-3281.17,USD,2026-12-07T00:00:00
2821415,598452,4940010,-1285.16,USD,2026-12-07T00:00:00
5264024,244504,9870925,3786.67,USD,2026-12-07T00:00:00
5488666,450198,3228284,-4806.6,USD,2026-12-07T00:00:00
5599059,340493,3977870,3258.63,CAD,2026-12-07T00:00:00
7207042,893382,7307222,-266.5,USD,2026-12-07T00:00:00
2268588,290036,2636134,4930.13,USD,2026-12-07T00:00:00
2018702,413100,4790797,973.72,CAD,2026-12-07T00:00:00
7647010,112753,9996287,4875.72,CAD,2026-12-07T00:00:00
7383480,690896,1135729,3606.26,USD,2026-12-07T00:00:00
1392210,587584,3677904,-4362.11,USD,2026-12-07T00:00:00
5512235,933130,9114838,4464.59,CAD,2026-12-07T00:00:00
1244966,118698,1965917,4952.86,CAD,2026-12-07T00:00:00
9922825,625132,7008780,1217.47,CAD,2026-12-07T00:00:00
7573113,240375,1178608,-403.65,CAD,2026-12-07T00:00:00
3885957,204285,5623458,-3882.83,CAD,2026-12-07T00:00:00
8704075,379612,9025160,-1916.02,CAD,2026-12-07T00:00:00
4768545,224689,5254828,616.4,USD,2026-12-07T00:00:00
5776160,897661,2442165,-4490.32,USD,2026-12-07T00:00:00
6586175,873679,2352614,4718.84,CAD,2026-12-07T00:00:00
6723065,586599,9211703,-3300.52,CAD,2026-12-07T00:00:00
2789959,595110,4390667,2831.76,USD,2026-12-07T00:00:00
6238896,217638,1396867,3584.85,CAD,2026-12-07T00:00:00
3915178,652807,1880209,-3364.1,USD,2026-12-07T00:00:00
5366680,189912,2895379,-3785.02,USD,2026-12-07T00:00:00
7593111,798562,2749500,-2837.36,CAD,2026-12-07T00:00:00
3374621,373507,2735438,3186.35,CAD,2026-12-07T00:00:00
3425561,423021,9137688,1806.63,CAD,2026-12-07T00:00:00
